DESC_APRESENTACAO;DIAS;UND;UF
15338;B;2022-07-09;70.0;SC
15339;B;2022-07-09;120.0;PB
15340;B;2022-07-30;50.0;RO
15341;B;2022-07-29;190.0;RO
15342;B;2022-07-25;80.0;RO
15343;B;2022-07-27;140.0;RO
15344;B;2022-07-28;230.0;RO
15345;B;2022-07-02;30.0;RO
15346;B;2022-07-04;170.0;RO
15347;B;2022-07-05;50.0;RO
15348;B;2022-07-08;70.0;RO
15349;B;2022-07-07;150.0;RO
15350;B;2022-07-27;130.0;MT
15351;B;2022-07-18;160.0;MT
15352;B;2022-07-30;80.0;SC
15353;B;2022-07-29;120.0;SC
15354;B;2022-07-28;230.0;SC
15355;B;2022-07-28;110.0;PR
15356;B;2022-07-26;110.0;PR
15357;B;2022-07-25;90.0;PR
15358;B;2022-07-24;50.0;SC
15359;B;2022-07-20;200.0;SC
15360;B;2022-07-19;260.0;SC
15361;B;2022-07-18;250.0;SC
15362;B;2022-07-17;60.0;SC
15363;B;2022-07-13;150.0;SC
15364;B;2022-07-10;30.0;SC
15365;B;2022-07-02;40.0;SC
15366;B;2022-07-03;20.0;SC
15367;B;2022-07-04;250.0;SC
15368;B;2022-07-05;120.0;PR
15369;B;2022-07-08;20.0;RS
15370;B;2022-07-08;260.0;SC
15371;B;2022-07-29;40.0;PE
15372;B;2022-07-30;30.0;AL
15373;B;2022-07-28;50.0;PE
15374;B;2022-07-25;30.0;AL
15375;B;2022-07-27;10.0;AL
15376;B;2022-07-26;20.0;AL
15377;B;2022-07-22;90.0;PE
15378;B;2022-07-22;170.0;AL
15379;B;2022-07-20;80.0;PE
15380;B;2022-07-18;60.0;AL
15381;B;2022-07-17;10.0;AL
15382;B;2022-07-13;50.0;PE
15383;B;2022-07-16;10.0;PE
15384;B;2022-07-15;20.0;AL
15385;B;2022-07-13;20.0;AL
15386;B;2022-07-16;20.0;AL
15387;B;2022-07-11;60.0;AL
15388;B;2022-07-05;70.0;AL
15389;B;2022-07-07;10.0;AL
15390;B;2022-07-09;30.0;PE
15391;B;2022-07-09;30.0;AL
15392;B;2022-07-31;30.0;RN
15393;B;2022-07-29;120.0;RN
15394;B;2022-07-31;330.0;PA
15395;B;2022-07-29;640.0;PA
15396;B;2022-07-30;330.0;PA
15397;B;2022-07-31;60.0;MA
15398;B;2022-07-30;50.0;MA
15399;B;2022-07-25;400.0;CE
15400;B;2022-07-27;160.0;CE
15401;B;2022-07-25;80.0;RN
15402;B;2022-07-28;140.0;RN
15403;B;2022-07-27;830.0;PA
15404;B;2022-07-28;1240.0;PA
15405;B;2022-07-28;10.0;SP
15406;B;2022-07-28;180.0;MA
15407;B;2022-07-27;860.0;MA
15408;B;2022-07-25;400.0;MA
15409;B;2022-07-28;20.0;AP
15410;B;2022-07-24;40.0;CE
15411;B;2022-07-24;80.0;MA
15412;B;2022-07-23;440.0;PA
15413;B;2022-07-22;1830.0;PA
15414;B;2022-07-23;90.0;MA
15415;B;2022-07-22;10.0;AP
15416;B;2022-07-21;240.0;CE
15417;B;2022-07-20;20.0;CE
15418;B;2022-07-19;3770.0;PA
15419;B;2022-07-21;1490.0;MA
15420;B;2022-07-20;10.0;AP
15421;B;2022-07-18;570.0;PA
15422;B;2022-07-18;4800.0;MA
15423;B;2022-07-17;10.0;CE
15424;B;2022-07-17;300.0;PA
15425;B;2022-07-17;30.0;MA
15426;B;2022-07-17;10.0;AP
15427;B;2022-07-15;80.0;PE
15428;B;2022-07-15;110.0;RN
15429;B;2022-07-13;410.0;PA
15430;B;2022-07-14;400.0;PA
15431;B;2022-07-15;430.0;PA
15432;B;2022-07-11;380.0;PA
15433;B;2022-07-16;410.0;PA
15434;B;2022-07-10;260.0;PA
15435;B;2022-07-12;120.0;MA
15436;B;2022-07-14;110.0;MA
15437;B;2022-07-16;30.0;MA
15438;B;2022-07-15;20.0;AP
15439;B;2022-07-14;10.0;AP
15440;B;2022-07-02;20.0;CE
15441;B;2022-07-02;80.0;MA
15442;B;2022-07-01;370.0;PA
15443;B;2022-07-02;490.0;PA
15444;B;2022-07-01;100.0;MA
15445;B;2022-07-01;40.0;AP
15446;B;2022-07-03;20.0;PE
15447;B;2022-07-03;180.0;PA
15448;B;2022-07-03;50.0;MA
15449;B;2022-07-05;300.0;RN
15450;B;2022-07-04;120.0;CE
15451;B;2022-07-05;60.0;CE
15452;B;2022-07-04;420.0;PA
15453;B;2022-07-04;140.0;MA
15454;B;2022-07-05;10.0;TO
15455;B;2022-07-05;10.0;AP
15456;B;2022-07-07;180.0;RN
15457;B;2022-07-06;120.0;RN
15458;B;2022-07-06;120.0;CE
15459;B;2022-07-07;40.0;CE
15460;B;2022-07-08;470.0;PA
15461;B;2022-07-06;450.0;PA
15462;B;2022-07-08;190.0;MA
15463;B;2022-07-06;80.0;MA
15464;B;2022-07-08;10.0;AP
15465;B;2022-07-06;10.0;AP
15466;B;2022-07-09;320.0;PA
15467;B;2022-07-09;100.0;MA
15468;B;2022-07-30;280.0;AM
15469;B;2022-07-30;10.0;GO
15470;B;2022-07-29;50.0;PI
15471;B;2022-07-26;130.0;RO
15472;B;2022-07-25;250.0;ES
15473;B;2022-07-25;90.0;SC
15474;B;2022-07-27;90.0;PB
15475;B;2022-07-25;70.0;MT
15476;B;2022-07-24;40.0;RO
15477;B;2022-07-23;20.0;PE
15478;B;2022-07-23;20.0;RO
15479;B;2022-07-22;10.0;RO
15480;B;2022-07-22;350.0;CE
15481;B;2022-07-22;20.0;MT
15482;B;2022-07-22;390.0;MA
15483;B;2022-07-21;60.0;RO
15484;B;2022-07-20;10.0;RO
15485;B;2022-07-19;20.0;RO
15486;B;2022-07-19;130.0;CE
15487;B;2022-07-20;20.0;MT
15488;B;2022-07-21;20.0;MT
15489;B;2022-07-20;60.0;PI
15490;B;2022-07-18;40.0;RO
15491;B;2022-07-18;10.0;TO
15492;B;2022-07-17;10.0;MT
15493;B;2022-07-14;60.0;RO
15494;B;2022-07-12;20.0;RO
15495;B;2022-07-15;30.0;RO
15496;B;2022-07-11;70.0;RO
15497;B;2022-07-16;20.0;RO
15498;B;2022-07-13;40.0;RO
15499;B;2022-07-10;20.0;RO
15500;B;2022-07-12;180.0;CE
15501;B;2022-07-13;20.0;MT
15502;B;2022-07-16;10.0;MT
15503;B;2022-07-12;10.0;MT
15504;B;2022-07-15;150.0;MT
15505;B;2022-07-11;10.0;MT
15506;B;2022-07-10;10.0;MT
15507;B;2022-07-13;10.0;AC
15508;B;2022-07-11;20.0;BA
15509;B;2022-07-11;10.0;AP
15510;B;2022-07-01;130.0;RO
15511;B;2022-07-01;20.0;PI
15512;B;2022-07-02;10.0;AP
15513;B;2022-07-03;10.0;RO
15514;B;2022-07-03;30.0;BA
15515;B;2022-07-05;60.0;PI
15516;B;2022-07-04;10.0;PR
15517;B;2022-07-08;110.0;CE
15518;B;2022-07-06;40.0;MT
15519;B;2022-07-09;70.0;RO
15520;B;2022-07-09;20.0;MT
15521;B;2022-07-25;290.0;PB
15522;B;2022-07-20;90.0;PB
15523;B;2022-07-14;140.0;PB
15524;B;2022-07-04;310.0;PB
15525;B;2022-07-08;230.0;PB
15526;B;2022-07-25;140.0;MG
15527;B;2022-07-28;60.0;MG
15528;B;2022-07-27;50.0;RN
15529;B;2022-07-23;30.0;RN
15530;B;2022-07-21;160.0;RN
15531;B;2022-07-20;40.0;RN
15532;B;2022-07-19;120.0;RN
15533;B;2022-07-13;190.0;RN
15534;B;2022-07-12;90.0;RN
15535;B;2022-07-11;60.0;RN
15536;B;2022-07-14;70.0;RN
15537;B;2022-07-04;50.0;RN
15538;B;2022-07-08;250.0;RN
15539;B;2022-07-30;10.0;RS
15540;B;2022-07-12;50.0;AL
15541;B;2022-07-29;10.0;RS
15542;B;2022-07-26;40.0;RS
15543;B;2022-07-27;10.0;RS
15544;B;2022-07-22;90.0;PR
15545;B;2022-07-18;10.0;RS
15546;B;2022-07-15;20.0;RS
15547;B;2022-07-13;10.0;RS
15548;B;2022-07-13;120.0;PR
15549;B;2022-07-04;30.0;RS
15550;B;2022-07-07;30.0;RS
15551;B;2022-07-08;60.0;PR
15552;B;2022-07-31;60.0;AM
15553;B;2022-07-25;20.0;AM
15554;B;2022-07-26;30.0;AM
15555;B;2022-07-23;10.0;AM
15556;B;2022-07-19;50.0;AM
15557;B;2022-07-21;30.0;AM
15558;B;2022-07-18;60.0;AM
15559;B;2022-07-17;10.0;RO
15560;B;2022-07-10;60.0;AM
15561;B;2022-07-11;180.0;AM
15562;B;2022-07-13;80.0;AM
15563;B;2022-07-12;60.0;AM
15564;B;2022-07-15;70.0;AM
15565;B;2022-07-16;10.0;RR
15566;B;2022-07-05;70.0;AM
15567;B;2022-07-06;70.0;AM
15568;B;2022-07-08;80.0;AM
15569;B;2022-07-09;60.0;AM
15570;B;2022-07-27;110.0;ES
15571;B;2022-07-26;40.0;ES
15572;B;2022-07-19;30.0;ES
15573;B;2022-07-11;30.0;ES
15574;B;2022-07-15;30.0;ES
15575;B;2022-07-05;90.0;ES
15576;B;2022-07-06;10.0;ES
15577;B;2022-07-27;50.0;PI
15578;B;2022-07-25;20.0;PI
15579;B;2022-07-22;190.0;RN
15580;B;2022-07-17;10.0;PI
15581;B;2022-07-12;20.0;PI
15582;B;2022-07-15;40.0;PI
15583;B;2022-07-10;10.0;PI
15584;B;2022-07-03;40.0;RN
15585;B;2022-07-09;40.0;PI
15586;B;2022-07-23;10.0;PR
15587;B;2022-07-20;10.0;PR
15588;B;2022-07-19;140.0;PR
15589;B;2022-07-14;90.0;PR
15590;B;2022-07-09;100.0;PR
15591;B;2022-07-30;20.0;MG
15592;B;2022-07-31;30.0;MG
15593;B;2022-07-10;40.0;MG
15594;B;2022-07-03;10.0;MG
15595;B;2022-07-05;80.0;MG
15596;B;2022-07-06;50.0;MG
15597;B;2022-07-09;30.0;MG
15598;B;2022-07-28;60.0;ES
15599;B;2022-07-14;80.0;ES
15600;B;2022-07-31;10.0;RS
15601;B;2022-07-24;10.0;RS
15602;B;2022-07-22;10.0;RS
15603;B;2022-07-21;10.0;RS
15604;B;2022-07-10;10.0;RS
15605;B;2022-07-14;10.0;RS
15606;B;2022-07-03;10.0;RS
15607;B;2022-07-09;10.0;RS
15608;B;2022-07-31;40.0;PB
15609;B;2022-07-24;30.0;PB
15610;B;2022-07-10;10.0;PB
15611;B;2022-07-11;40.0;PB
15612;B;2022-07-30;10.0;PE
15613;B;2022-07-30;60.0;RN
15614;B;2022-07-30;20.0;CE
15615;B;2022-07-29;70.0;ES
15616;B;2022-07-31;10.0;ES
15617;B;2022-07-31;10.0;TO
15618;B;2022-07-31;10.0;PI
15619;B;2022-07-31;10.0;AL
15620;B;2022-07-31;10.0;RR
15621;B;2022-07-28;240.0;CE
15622;B;2022-07-26;610.0;SE
15623;B;2022-07-28;40.0;PI
15624;B;2022-07-27;230.0;BA
15625;B;2022-07-26;190.0;BA
15626;B;2022-07-25;40.0;PE
15627;B;2022-07-28;50.0;AL
15628;B;2022-07-26;10.0;AP
15629;B;2022-07-24;10.0;BA
15630;B;2022-07-24;10.0;SP
15631;B;2022-07-23;20.0;PI
15632;B;2022-07-22;60.0;PI
15633;B;2022-07-23;20.0;TO
15634;B;2022-07-19;70.0;PE
15635;B;2022-07-21;80.0;PE
15636;B;2022-07-21;10.0;PI
15637;B;2022-07-19;20.0;PI
15638;B;2022-07-19;340.0;BA
15639;B;2022-07-21;10.0;RR
15640;B;2022-07-18;10.0;PE
15641;B;2022-07-18;130.0;CE
15642;B;2022-07-18;550.0;SE
15643;B;2022-07-18;10.0;PI
15644;B;2022-07-18;10.0;RR
15645;B;2022-07-17;130.0;SE
15646;B;2022-07-17;10.0;TO
15647;B;2022-07-17;20.0;RR
15648;B;2022-07-14;20.0;PE
15649;B;2022-07-11;50.0;PE
15650;B;2022-07-16;30.0;RN
15651;B;2022-07-16;10.0;CE
15652;B;2022-07-10;10.0;CE
15653;B;2022-07-13;50.0;CE
15654;B;2022-07-12;480.0;SE
15655;B;2022-07-10;80.0;SE
15656;B;2022-07-14;1490.0;SE
15657;B;2022-07-15;690.0;SE
15658;B;2022-07-16;50.0;SE
15659;B;2022-07-14;10.0;GO
15660;B;2022-07-11;40.0;PI
15661;B;2022-07-13;30.0;PI
15662;B;2022-07-10;60.0;MA
15663;B;2022-07-14;210.0;BA
15664;B;2022-07-16;10.0;BA
15665;B;2022-07-14;10.0;SP
15666;B;2022-07-02;40.0;PE
15667;B;2022-07-01;90.0;CE
15668;B;2022-07-02;30.0;SE
15669;B;2022-07-01;50.0;AL
15670;B;2022-07-02;10.0;RR
15671;B;2022-07-03;90.0;SE
15672;B;2022-07-04;460.0;SE
15673;B;2022-07-05;510.0;SE
15674;B;2022-07-05;10.0;MT
15675;B;2022-07-04;40.0;PI
15676;B;2022-07-08;10.0;PE
15677;B;2022-07-08;180.0;SE
15678;B;2022-07-07;10.0;PI
15679;B;2022-07-08;10.0;DF
15680;B;2022-07-08;10.0;TO
15681;B;2022-07-11;150.0;CE
15682;B;2022-07-15;120.0;CE
15683;B;2022-07-21;150.0;TO
15684;B;2022-07-20;70.0;TO
15685;B;2022-07-27;120.0;PE
15686;B;2022-07-26;40.0;PE
15687;B;2022-07-23;10.0;BA
15688;B;2022-07-17;10.0;MG
15689;C;2022-06-02;190.0;AM
15690;C;2022-05-23;100.0;RN
15691;C;2022-05-16;90.0;RN
15692;C;2022-05-31;280.0;AM
15693;C;2022-05-08;30.0;AM
15694;C;2022-05-12;150.0;AM
15695;C;2022-05-10;120.0;AM
15696;C;2022-05-29;50.0;AM
15697;C;2022-05-20;210.0;AM
15698;C;2022-05-17;70.0;PE
15699;C;2022-05-29;20.0;PE
15700;C;2022-05-02;20.0;PE
15701;C;2022-06-04;10.0;MG
15702;C;2022-06-06;20.0;MG
15703;C;2022-06-02;20.0;MG
15704;C;2022-05-26;80.0;RO
15705;C;2022-05-04;120.0;RO
15706;C;2022-05-05;80.0;RO
15707;C;2022-05-25;40.0;RO
15708;C;2022-05-31;110.0;RO
15709;C;2022-05-21;50.0;RO
15710;C;2022-05-17;110.0;RO
15711;C;2022-05-29;10.0;RO
15712;C;2022-05-24;10.0;MG
15713;C;2022-05-02;100.0;MG
15714;C;2022-05-12;40.0;MG
15715;C;2022-05-27;20.0;MG
15716;C;2022-05-19;50.0;MG
15717;C;2022-05-28;10.0;MG
15718;C;2022-05-23;10.0;MG
15719;C;2022-05-05;10.0;MG
15720;C;2022-05-13;30.0;MG
15721;C;2022-05-26;10.0;MG
15722;C;2022-05-29;20.0;CE
15723;C;2022-05-26;390.0;CE
15724;C;2022-05-27;70.0;CE
15725;C;2022-06-02;410.0;SE
15726;C;2022-06-06;60.0;ES
15727;C;2022-06-09;10.0;ES
15728;C;2022-06-03;30.0;RS
15729;C;2022-05-05;100.0;MT
15730;C;2022-05-19;160.0;SE
15731;C;2022-05-11;110.0;SE
15732;C;2022-05-28;30.0;SE
15733;C;2022-05-30;330.0;SE
15734;C;2022-05-09;160.0;SE
15735;C;2022-05-10;200.0;SE
15736;C;2022-05-16;140.0;SE
15737;C;2022-05-20;250.0;SE
15738;C;2022-05-07;40.0;SE
15739;C;2022-06-06;140.0;MA
15740;C;2022-05-24;90.0;ES
15741;C;2022-05-09;20.0;ES
15742;C;2022-05-07;10.0;ES
15743;C;2022-05-16;80.0;ES
15744;C;2022-05-12;110.0;ES
15745;C;2022-05-05;150.0;ES
15746;C;2022-05-31;50.0;ES
15747;C;2022-05-18;80.0;ES
15748;C;2022-05-25;150.0;MA
15749;C;2022-05-03;210.0;MA
15750;C;2022-05-28;100.0;MA
15751;C;2022-05-09;80.0;MA
15752;C;2022-05-08;100.0;MA
15753;C;2022-05-05;210.0;MA
15754;C;2022-05-13;40.0;RS
15755;C;2022-05-11;30.0;RS
15756;C;2022-05-24;20.0;RS
15757;C;2022-05-20;350.0;PA
15758;C;2022-05-26;350.0;PA
15759;C;2022-05-15;30.0;PI
15760;C;2022-06-01;80.0;PR
15761;C;2022-05-02;60.0;PR
15762;C;2022-05-10;120.0;PR
15763;C;2022-05-30;10.0;PR
15764;C;2022-05-04;90.0;PR
15765;C;2022-05-31;40.0;PR
15766;C;2022-05-17;80.0;PR
15767;C;2022-05-06;50.0;PR
15768;C;2022-05-19;10.0;PR
15769;C;2022-05-08;30.0;SC
15770;C;2022-05-19;30.0;SC
15771;C;2022-05-04;40.0;SC
15772;C;2022-05-03;90.0;SC
15773;C;2022-05-10;110.0;SC
15774;C;2022-05-12;110.0;SC
15775;C;2022-05-31;70.0;SC
15776;C;2022-05-06;130.0;SC
15777;C;2022-05-09;130.0;SC
15778;C;2022-05-01;20.0;SC
15779;C;2022-05-02;60.0;SC
15780;C;2022-05-17;80.0;SC
15781;C;2022-05-20;70.0;SC
15782;C;2022-05-06;10.0;TO
15783;C;2022-06-07;120.0;SC
15784;C;2022-06-08;10.0;PB
15785;C;2022-05-10;10.0;BA
15786;C;2022-05-09;20.0;BA
15787;C;2022-05-03;10.0;BA
15788;C;2022-05-26;20.0;BA
15789;C;2022-05-17;10.0;BA
15790;C;2022-05-19;10.0;AP
15791;C;2022-05-27;20.0;AP
15792;C;2022-05-05;30.0;AP
15793;C;2022-05-20;40.0;AP
15794;C;2022-05-04;20.0;AP
15795;C;2022-06-06;30.0;RR
15796;C;2022-06-01;10.0;RR
15797;C;2022-06-07;100.0;RR
15798;C;2022-06-09;10.0;BA
15799;C;2022-05-19;80.0;PB
15800;C;2022-06-03;30.0;PB
15801;C;2022-06-01;50.0;PB
15802;C;2022-05-14;20.0;PB
15803;C;2022-05-27;50.0;PB
15804;C;2022-05-26;20.0;PB
15805;C;2022-06-03;80.0;RO
15806;C;2022-06-01;10.0;RO
15807;C;2022-06-07;150.0;RO
15808;C;2022-06-02;40.0;RO
15809;C;2022-06-06;50.0;RO
15810;C;2022-05-03;250.0;RO
15811;C;2022-05-24;30.0;RO
15812;C;2022-05-12;70.0;RO
15813;C;2022-05-27;100.0;RO
15814;C;2022-05-11;110.0;RO
15815;C;2022-05-28;60.0;RO
15816;C;2022-05-10;70.0;RO
15817;C;2022-05-16;30.0;RO
15818;C;2022-05-02;60.0;RO
15819;C;2022-05-06;160.0;RO
15820;C;2022-05-09;110.0;RO
15821;C;2022-05-13;50.0;RO
15822;C;2022-05-25;80.0;MT
15823;C;2022-05-06;30.0;MT
15824;C;2022-05-03;50.0;MT
15825;C;2022-05-16;70.0;MT
15826;C;2022-05-04;230.0;MT
15827;C;2022-05-31;20.0;MT
15828;C;2022-05-10;60.0;MT
15829;C;2022-06-04;20.0;PR
15830;C;2022-05-09;40.0;PR
15831;C;2022-05-23;80.0;SC
15832;C;2022-05-15;70.0;SC
15833;C;2022-05-26;20.0;SC
15834;C;2022-05-16;200.0;SC
15835;C;2022-05-25;70.0;SC
15836;C;2022-05-13;80.0;SC
15837;C;2022-05-28;20.0;SC
15838;C;2022-05-05;90.0;SC
15839;C;2022-05-18;110.0;SC
15840;C;2022-05-21;10.0;SC
15841;C;2022-06-02;130.0;SC
15842;C;2022-06-09;20.0;SC
15843;C;2022-06-01;80.0;SC
15844;C;2022-06-03;50.0;SC
15845;C;2022-06-03;40.0;PE
15846;C;2022-06-08;10.0;PE
15847;C;2022-05-25;20.0;PE
15848;C;2022-05-06;10.0;PE
15849;C;2022-05-12;70.0;PE
15850;C;2022-05-10;140.0;PE
15851;C;2022-05-28;10.0;AL
15852;C;2022-05-01;30.0;AL
15853;C;2022-05-27;70.0;AL
15854;C;2022-05-05;50.0;AL
15855;C;2022-05-13;120.0;RN
15856;C;2022-05-24;210.0;RN
15857;C;2022-05-14;10.0;RN
15858;C;2022-05-18;50.0;RN
15859;C;2022-05-15;10.0;PE
15860;C;2022-05-22;10.0;PE
15861;C;2022-05-31;40.0;PE
15862;C;2022-06-09;40.0;CE
15863;C;2022-05-16;20.0;CE
15864;C;2022-05-13;200.0;CE
15865;C;2022-05-06;410.0;CE
15866;C;2022-05-07;10.0;CE
15867;C;2022-05-03;50.0;CE
15868;C;2022-06-05;110.0;PA
15869;C;2022-06-08;210.0;PA
15870;C;2022-06-07;380.0;PA
15871;C;2022-06-01;170.0;PA
15872;C;2022-06-09;110.0;PA
15873;C;2022-06-05;70.0;MA
15874;C;2022-06-04;80.0;MA
15875;C;2022-06-07;130.0;MA
15876;C;2022-06-01;100.0;MA
15877;C;2022-06-09;70.0;MA
15878;C;2022-06-03;130.0;MA
15879;C;2022-06-02;120.0;MA
15880;C;2022-05-18;110.0;MA
15881;C;2022-05-10;160.0;MA
15882;C;2022-05-07;80.0;MA
15883;C;2022-05-21;80.0;MA
15884;C;2022-05-16;70.0;MA
15885;C;2022-05-23;100.0;MA
15886;C;2022-05-02;110.0;MA
15887;C;2022-05-12;170.0;MA
15888;C;2022-05-30;130.0;MA
15889;C;2022-05-01;60.0;MA
15890;C;2022-05-14;50.0;MA
15891;C;2022-05-13;100.0;MA
15892;C;2022-05-27;130.0;MA
15893;C;2022-05-11;70.0;MA
15894;C;2022-05-26;160.0;MA
15895;C;2022-05-06;160.0;MA
15896;C;2022-05-31;60.0;MA
15897;C;2022-05-05;190.0;PA
15898;C;2022-05-16;240.0;PA
15899;C;2022-05-23;170.0;PA
15900;C;2022-05-19;230.0;PA
15901;C;2022-05-11;440.0;PA
15902;C;2022-05-17;190.0;PA
15903;C;2022-05-15;100.0;PA
15904;C;2022-05-03;380.0;PA
15905;C;2022-05-21;210.0;PA
15906;C;2022-05-01;90.0;PA
15907;C;2022-05-04;460.0;PA
15908;C;2022-05-13;260.0;PA
15909;C;2022-05-18;380.0;PA
15910;C;2022-05-08;80.0;PA
15911;C;2022-05-22;30.0;PA
15912;C;2022-05-10;530.0;PA
15913;C;2022-05-14;140.0;PA
15914;C;2022-05-09;220.0;PA
15915;C;2022-05-07;210.0;PA
15916;C;2022-05-28;340.0;PA
15917;C;2022-05-31;480.0;PA
15918;C;2022-05-30;230.0;PA
15919;C;2022-05-29;80.0;PA
15920;C;2022-05-26;10.0;TO
15921;C;2022-06-03;10.0;TO
15922;C;2022-06-09;20.0;AP
15923;C;2022-06-01;30.0;AP
15924;C;2022-06-02;10.0;AP
15925;C;2022-06-03;10.0;AP
15926;C;2022-05-18;20.0;AP
15927;C;2022-05-09;20.0;AP
15928;C;2022-05-03;30.0;AP
15929;C;2022-05-10;130.0;AP
15930;C;2022-05-07;10.0;AP
15931;C;2022-05-17;120.0;AP
15932;C;2022-05-14;10.0;AP
15933;C;2022-05-03;10.0;SP
15934;C;2022-05-11;160.0;AM
15935;C;2022-05-09;60.0;AM
15936;C;2022-05-21;10.0;PE
15937;C;2022-05-28;40.0;PE
15938;C;2022-06-05;10.0;RO
15939;C;2022-05-18;60.0;RO
15940;C;2022-05-23;80.0;RO
15941;C;2022-05-19;20.0;RO
15942;C;2022-05-03;160.0;MG
15943;C;2022-06-08;30.0;CE
15944;C;2022-05-25;190.0;CE
15945;C;2022-05-10;440.0;CE
15946;C;2022-05-04;220.0;CE
15947;C;2022-05-11;40.0;CE
15948;C;2022-05-12;70.0;CE
15949;C;2022-05-31;400.0;CE
15950;C;2022-05-08;10.0;CE
15951;C;2022-05-01;10.0;CE
15952;C;2022-05-05;210.0;CE
15953;C;2022-05-05;10.0;GO
15954;C;2022-05-11;10.0;GO
15955;C;2022-05-25;10.0;GO
15956;C;2022-05-03;10.0;GO
15957;C;2022-06-07;10.0;MT
15958;C;2022-06-06;20.0;MT
15959;C;2022-06-08;10.0;GO
15960;C;2022-06-08;120.0;MA
15961;C;2022-05-18;20.0;MT
15962;C;2022-05-12;50.0;MT
15963;C;2022-05-23;110.0;MT
15964;C;2022-05-14;10.0;MT
15965;C;2022-05-09;30.0;MT
15966;C;2022-05-21;10.0;MT
15967;C;2022-05-07;40.0;MT
15968;C;2022-05-11;120.0;MT
15969;C;2022-05-27;80.0;MT
15970;C;2022-05-02;140.0;MT
15971;C;2022-06-05;20.0;PI
15972;C;2022-05-20;170.0;MA
15973;C;2022-05-24;110.0;MA
15974;C;2022-05-17;120.0;MA
15975;C;2022-05-04;130.0;MA
15976;C;2022-05-19;210.0;MA
15977;C;2022-05-22;20.0;MA
15978;C;2022-05-29;10.0;MA
15979;C;2022-05-15;30.0;MA
15980;C;2022-05-12;30.0;PI
15981;C;2022-05-14;10.0;PI
15982;C;2022-05-06;70.0;PI
15983;C;2022-05-26;30.0;PI
15984;C;2022-05-05;30.0;PI
15985;C;2022-05-14;10.0;SC
15986;C;2022-05-16;10.0;TO
15987;C;2022-06-05;10.0;SC
15988;C;2022-05-16;10.0;BA
15989;C;2022-05-15;10.0;AP
15990;C;2022-05-22;10.0;AP
15991;C;2022-05-12;10.0;AP
15992;C;2022-06-08;10.0;BA
15993;C;2022-06-07;90.0;PB
15994;C;2022-05-31;100.0;PB
15995;C;2022-05-17;130.0;PB
15996;C;2022-05-05;110.0;PB
15997;C;2022-05-23;70.0;PB
15998;C;2022-05-12;120.0;PB
15999;C;2022-05-24;140.0;PB
16000;C;2022-05-02;20.0;PB
16001;C;2022-05-28;20.0;PB
16002;C;2022-05-03;140.0;PB
16003;C;2022-05-16;80.0;PB
16004;C;2022-05-25;20.0;PB
16005;C;2022-05-07;10.0;PB
16006;C;2022-05-04;50.0;PB
16007;C;2022-05-10;70.0;PB
16008;C;2022-05-16;30.0;MG
16009;C;2022-05-25;60.0;MG
16010;C;2022-05-10;130.0;MG
16011;C;2022-05-20;20.0;MG
16012;C;2022-05-11;30.0;MG
16013;C;2022-06-07;70.0;RN
16014;C;2022-06-01;200.0;RN
16015;C;2022-06-02;60.0;RN
16016;C;2022-06-03;30.0;RN
16017;C;2022-05-05;70.0;RN
16018;C;2022-05-19;40.0;RN
16019;C;2022-05-04;160.0;RN
16020;C;2022-05-11;110.0;RN
16021;C;2022-05-10;90.0;RN
16022;C;2022-05-17;110.0;RN
16023;C;2022-05-02;40.0;RN
16024;C;2022-05-12;100.0;RN
16025;C;2022-05-31;70.0;RN
16026;C;2022-05-28;10.0;RN
16027;C;2022-05-30;40.0;RN
16028;C;2022-06-07;30.0;RS
16029;C;2022-06-08;40.0;RS
16030;C;2022-05-16;20.0;RS
16031;C;2022-05-31;50.0;RS
16032;C;2022-05-09;50.0;RS
16033;C;2022-06-03;10.0;AL
16034;C;2022-06-07;10.0;AL
16035;C;2022-05-11;30.0;AL
16036;C;2022-05-12;10.0;AL
16037;C;2022-05-10;20.0;AL
16038;C;2022-05-09;30.0;AL
16039;C;2022-05-23;70.0;AL
16040;C;2022-05-19;40.0;AL
16041;C;2022-05-13;20.0;AL
16042;C;2022-05-18;10.0;AL
16043;C;2022-05-03;10.0;AL
16044;C;2022-05-02;10.0;RS
16045;C;2022-05-29;10.0;RS
16046;C;2022-05-04;20.0;RS
16047;C;2022-05-30;10.0;RS
16048;C;2022-05-18;10.0;RS
16049;C;2022-05-06;20.0;RS
16050;C;2022-05-22;10.0;RS
16051;C;2022-05-15;10.0;RS
16052;C;2022-05-20;10.0;RS
16053;C;2022-05-27;10.0;RS
16054;C;2022-06-07;100.0;PR
16055;C;2022-06-08;10.0;PR
16056;C;2022-05-18;30.0;PR
16057;C;2022-05-25;30.0;PR
16058;C;2022-05-11;30.0;PR
16059;C;2022-05-05;50.0;PR
16060;C;2022-05-03;100.0;PR
16061;C;2022-05-16;50.0;PR
16062;C;2022-05-13;20.0;PR
16063;C;2022-05-24;50.0;PR
16064;C;2022-05-11;110.0;SC
16065;C;2022-05-30;140.0;SC
16066;C;2022-05-22;10.0;SC
16067;C;2022-06-05;10.0;AM
16068;C;2022-06-01;50.0;AM
16069;C;2022-06-06;50.0;AM
16070;C;2022-06-08;80.0;AM
16071;C;2022-06-03;150.0;AM
16072;C;2022-06-04;50.0;AM
